experiment,display_name,group,modality,window_sec,window_accuracy_mean,window_accuracy_std,window_macro_f1_mean,window_macro_f1_std,window_precision_mean,window_precision_std,window_recall_mean,window_recall_std,best_session_method,session_accuracy_mean,session_accuracy_std,session_macro_f1_mean,session_macro_f1_std,session_precision_mean,session_precision_std,session_recall_mean,session_recall_std
hcaf_confgate_residual_pcen96hp80_sa0_nosummary_directconcat_5s,HCAF-PCEN Direct Concat Same-Caliber,main,multimodal,5.0,0.7859299182891846,0.2088640332221985,0.7063195705413818,0.25646793842315674,0.8386380672454834,0.17121361196041107,0.7130420804023743,0.2311309427022934,majority_voting,0.7222222685813904,0.2832788825035095,0.6708994507789612,0.3473769724369049,0.674074113368988,0.3850427269935608,0.7222222685813904,0.2832788825035095
