session,window_index,start_sec,expected_label,board_label,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,99,495.0,2,2,0.0007397771114483476,0.9931406378746033,0.00611951295286417,0.9931406378746033,2
MMdata_1136.50s_0327_183428_2ml,100,500.0,2,2,0.0007312398520298302,0.9970640540122986,0.0022047327365726233,0.9970640540122986,2
MMdata_1136.50s_0327_183428_2ml,101,505.0,2,2,0.0006946424255147576,0.9954873919487,0.003817980410531163,0.9954873919487,2
MMdata_1136.50s_0327_183428_2ml,102,510.0,2,2,0.0005720853805541992,0.9940927624702454,0.005335082765668631,0.9940927624702454,2
MMdata_1136.50s_0327_183428_2ml,103,515.0,2,2,0.0007866212399676442,0.9869900345802307,0.012223242782056332,0.9869900345802307,2
MMdata_1136.50s_0327_183428_2ml,104,520.0,2,2,0.0006729761371389031,0.9969209432601929,0.002406080486252904,0.9969209432601929,2
MMdata_1136.50s_0327_183428_2ml,105,525.0,2,2,0.0008449165034107864,0.9969045519828796,0.002250421792268753,0.9969045519828796,2
MMdata_1136.50s_0327_183428_2ml,106,530.0,2,2,0.0005641403258778155,0.9947627186775208,0.004673160146921873,0.9947627186775208,2
MMdata_1136.50s_0327_183428_2ml,107,535.0,2,2,0.0009705151314847171,0.9833709001541138,0.01565859280526638,0.9833709001541138,2
MMdata_1136.50s_0327_183428_2ml,108,540.0,2,2,0.0007901869248598814,0.9961207509040833,0.0030890239868313074,0.9961207509040833,2
MMdata_1136.50s_0327_183428_2ml,109,545.0,2,2,0.0007032174034975469,0.9963448643684387,0.0029518441297113895,0.9963448643684387,2
MMdata_1136.50s_0327_183428_2ml,110,550.0,2,2,0.0005668903468176723,0.9962414503097534,0.003191752126440406,0.9962414503097534,2
MMdata_1136.50s_0327_183428_2ml,111,555.0,2,2,0.0008923120913095772,0.974524199962616,0.024583475664258003,0.974524199962616,2
MMdata_1136.50s_0327_183428_2ml,112,560.0,2,2,0.0007090301369316876,0.9970044493675232,0.0022865119390189648,0.9970044493675232,2
MMdata_1136.50s_0327_183428_2ml,113,565.0,2,2,0.0006576724699698389,0.9964041709899902,0.002938179997727275,0.9964041709899902,2
MMdata_1136.50s_0327_183428_2ml,114,570.0,2,2,0.0005690446705557406,0.995412290096283,0.004018690902739763,0.995412290096283,2
MMdata_1136.50s_0327_183428_2ml,115,575.0,2,2,0.001030582352541387,0.9700912237167358,0.028878137469291687,0.9700912237167358,2
MMdata_1136.50s_0327_183428_2ml,116,580.0,2,2,0.0008265295182354748,0.9960408210754395,0.0031326201278716326,0.9960408210754395,2
MMdata_1136.50s_0327_183428_2ml,117,585.0,2,2,0.0008775339229032397,0.9926031231880188,0.00651936000213027,0.9926031231880188,2
MMdata_1136.50s_0327_183428_2ml,118,590.0,2,2,0.0005648838123306632,0.9949742555618286,0.004460825584828854,0.9949742555618286,2
MMdata_1136.50s_0327_183428_2ml,119,595.0,2,2,0.0009501263266429305,0.9647257924079895,0.034324076026678085,0.9647257924079895,2
MMdata_1136.50s_0327_183428_2ml,120,600.0,2,2,0.0006403660518117249,0.9961035251617432,0.0032561065163463354,0.9961035251617432,2
MMdata_1136.50s_0327_183428_2ml,121,605.0,2,2,0.0006686194683425128,0.992462158203125,0.006869289092719555,0.992462158203125,2
MMdata_1136.50s_0327_183428_2ml,122,610.0,2,2,0.0005726798553951085,0.9953413009643555,0.004086111206561327,0.9953413009643555,2
MMdata_1136.50s_0327_183428_2ml,123,615.0,2,2,0.0009007098851725459,0.9796247482299805,0.01947447657585144,0.9796247482299805,2
MMdata_1136.50s_0327_183428_2ml,124,620.0,2,2,0.0006032612291164696,0.9959983825683594,0.003398305969312787,0.9959983825683594,2
MMdata_1136.50s_0327_183428_2ml,125,625.0,2,2,0.0006446327897720039,0.9937916398048401,0.005563817452639341,0.9937916398048401,2
MMdata_1136.50s_0327_183428_2ml,126,630.0,2,2,0.0005678661982528865,0.9951949715614319,0.004237155895680189,0.9951949715614319,2
MMdata_1136.50s_0327_183428_2ml,127,635.0,2,2,0.0007970925653353333,0.9918346405029297,0.007368253543972969,0.9918346405029297,2
MMdata_1136.50s_0327_183428_2ml,128,640.0,2,2,0.0006356957019306719,0.9956034421920776,0.0037609366700053215,0.9956034421920776,2
MMdata_1136.50s_0327_183428_2ml,129,645.0,2,2,0.000635748787317425,0.9950495362281799,0.004314635414630175,0.9950495362281799,2
MMdata_1136.50s_0327_183428_2ml,130,650.0,2,2,0.0005783627275377512,0.9949930310249329,0.00442862045019865,0.9949930310249329,2
MMdata_1136.50s_0327_183428_2ml,131,655.0,2,2,0.0008151171496137977,0.9801366329193115,0.019048335030674934,0.9801366329193115,2
MMdata_1136.50s_0327_183428_2ml,132,660.0,2,2,0.0008091437630355358,0.9967114925384521,0.002479310380294919,0.9967114925384521,2
MMdata_1136.50s_0327_183428_2ml,133,665.0,2,2,0.0006221186486072838,0.994716227054596,0.004661696497350931,0.994716227054596,2
MMdata_1136.50s_0327_183428_2ml,134,670.0,2,2,0.0005754054873250425,0.9942196607589722,0.005204977933317423,0.9942196607589722,2
MMdata_1136.50s_0327_183428_2ml,135,675.0,2,2,0.0007691322825849056,0.9890327453613281,0.010198179632425308,0.9890327453613281,2
MMdata_1136.50s_0327_183428_2ml,136,680.0,2,2,0.0007576524512842298,0.9959188103675842,0.0033234700094908476,0.9959188103675842,2
MMdata_1136.50s_0327_183428_2ml,137,685.0,2,2,0.0006355536752380431,0.9937068819999695,0.0056575932539999485,0.9937068819999695,2
MMdata_1136.50s_0327_183428_2ml,138,690.0,2,2,0.0005857035866938531,0.9953833222389221,0.004030948504805565,0.9953833222389221,2
MMdata_1136.50s_0327_183428_2ml,139,695.0,2,2,0.0009077031863853335,0.9827532768249512,0.016339024528861046,0.9827532768249512,2
MMdata_1136.50s_0327_183428_2ml,140,700.0,2,2,0.0014507855521515012,0.9958807229995728,0.0026685164775699377,0.9958807229995728,2
MMdata_1136.50s_0327_183428_2ml,141,705.0,2,2,0.000632649811450392,0.9945393204689026,0.004828102886676788,0.9945393204689026,2
MMdata_1136.50s_0327_183428_2ml,142,710.0,2,2,0.0005900230607949197,0.9946627616882324,0.004747176077216864,0.9946627616882324,2
MMdata_1136.50s_0327_183428_2ml,143,715.0,2,2,0.0011004145490005612,0.9310227632522583,0.06787680089473724,0.9310227632522583,2
MMdata_1136.50s_0327_183428_2ml,144,720.0,2,2,0.0010308503406122327,0.996711015701294,0.0022581396624445915,0.996711015701294,2
MMdata_1136.50s_0327_183428_2ml,145,725.0,2,2,0.0006516363355331123,0.9953966736793518,0.003951573744416237,0.9953966736793518,2
MMdata_1136.50s_0327_183428_2ml,146,730.0,2,2,0.0005787226837128401,0.9952353835105896,0.004185843747109175,0.9952353835105896,2
MMdata_1136.50s_0327_183428_2ml,147,735.0,2,2,0.00084987300215289,0.9750568270683289,0.02409321814775467,0.9750568270683289,2
MMdata_1136.50s_0327_183428_2ml,148,740.0,2,2,0.00332036055624485,0.9937499165534973,0.002929706359282136,0.9937499165534973,2
