experiment,display_name,group,fold,window_accuracy,window_macro_f1,window_precision,window_recall,best_session_method,session_accuracy,session_macro_f1,session_precision,session_recall,best_epoch
hcaf_audio_r18img_pq_one_xattn_5s,Audio R18 + PQ one cross-attention stage 5 s,ablation,repeat1_fold1,0.8089795918367347,0.802480768907068,0.8955823293172691,0.8066735244953067,majority_voting,0.8333333333333334,0.8222222222222223,0.8888888888888888,0.8333333333333334,5
hcaf_audio_r18img_pq_one_xattn_5s,Audio R18 + PQ one cross-attention stage 5 s,ablation,repeat1_fold2,0.8980070339976554,0.8634940548906984,0.9198351554283758,0.8529325081049218,majority_voting,0.8333333333333334,0.8222222222222223,0.8888888888888888,0.8333333333333334,7
hcaf_audio_r18img_pq_one_xattn_5s,Audio R18 + PQ one cross-attention stage 5 s,ablation,repeat1_fold3,0.9714673913043478,0.9526982866053434,0.9797938144329897,0.9322373696872495,majority_voting,1.0,1.0,1.0,1.0,4
hcaf_audio_r18img_pq_two_xattn_5s,Audio R18 + PQ two cross-attention stages 5 s,baseline,repeat1_fold1,0.8204081632653061,0.8166266306106268,0.8970466959668578,0.817967511036818,majority_voting,0.8333333333333334,0.8222222222222223,0.8888888888888888,0.8333333333333334,1
hcaf_audio_r18img_pq_two_xattn_5s,Audio R18 + PQ two cross-attention stages 5 s,baseline,repeat1_fold2,0.9765533411488863,0.9710596777471006,0.9763734204362003,0.9674624226348364,majority_voting,1.0,1.0,1.0,1.0,2
hcaf_audio_r18img_pq_two_xattn_5s,Audio R18 + PQ two cross-attention stages 5 s,baseline,repeat1_fold3,0.9769021739130435,0.9597783840708857,0.9462713584377829,0.9777332264100508,majority_voting,1.0,1.0,1.0,1.0,3
