session,window_index,start_sec,expected_label,board_label,board_prob_argmax,local_label,local_prob_argmax,prediction_matches_board,board_prob_0,local_prob_0,delta_prob_0,board_relative_logit_0,local_relative_logit_0,delta_relative_logit_0,board_prob_2,local_prob_2,delta_prob_2,board_relative_logit_2,local_relative_logit_2,delta_relative_logit_2,board_prob_4,local_prob_4,delta_prob_4,board_relative_logit_4,local_relative_logit_4,delta_relative_logit_4
MMdata_1136.50s_0327_183428_2ml,28,140.0,2,4,4,2,2,0,0.0001591335458215326,0.0006876321276649833,0.0005284985818434507,-4.251171580743515,-3.065221997370175,1.1859495833733398,0.008835447020828724,0.9946277737617493,0.9857923267409205,-0.23438836120441575,4.211647855287117,4.446036216491533,0.9910054206848145,0.004684667102992535,-0.9863207535818219,4.485559941947929,-1.14642585791694,-5.631985799864869
MMdata_1136.50s_0327_183428_2ml,29,145.0,2,4,4,2,2,0,7.653169450350106e-05,0.0007393484702333808,0.0006628167757298797,-4.485797862482749,-2.7922295856948587,1.6935682767878903,0.004111279733479023,0.9968782663345337,0.9927669866010547,-0.5020131950483497,4.414385003081205,4.916398198129555,0.9958121180534363,0.002382352016866207,-0.9934297660365701,4.987811057531098,-1.622155417386348,-6.609966474917446
MMdata_1136.50s_0327_183428_2ml,30,150.0,2,4,4,2,2,0,6.787597521906719e-05,0.0005942906136624515,0.0005264146384433843,-4.516010134394334,-3.293018988882314,1.2229911455120206,0.003538637887686491,0.9924601912498474,0.9889215533621609,-0.5621951258213347,4.127554743975256,4.68974986979659,0.9963935017585754,0.006945516914129257,-0.9894479848444462,5.078205260215671,-0.8345357550929435,-5.912741015308614
MMdata_1136.50s_0327_183428_2ml,31,155.0,2,4,4,2,2,0,0.00010738633864093572,0.0009390586637891829,0.0008316723251482472,-4.390421711619797,-2.757677326106272,1.6327443855135249,0.00609265873208642,0.9955917000770569,0.9894990413449705,-0.3520148460209933,4.208537234724891,4.560552080745884,0.9937999844551086,0.0034692557528615,-0.9903307287022471,4.74243655764079,-1.4508599086186198,-6.19329646625941
MMdata_1136.50s_0327_183428_2ml,32,160.0,2,4,4,2,2,0,0.00018339809321332723,0.0006625336245633662,0.00047913553135003895,-4.236554157891293,-2.9806102176934974,1.2559439401977954,0.011259632185101509,0.9959681034088135,0.984708471223712,-0.11923408524709966,4.334788983040146,4.4540230682872455,0.988556981086731,0.003369443118572235,-0.9851875379681587,4.355788243138392,-1.3541787653466475,-5.709967008485039
MMdata_1136.50s_0327_183428_2ml,33,165.0,2,4,4,2,2,0,7.473070581909269e-05,0.000762327981647104,0.0006875972758280113,-4.4888261202110895,-3.3104527719449344,1.1783733482661551,0.003955205902457237,0.9871304631233215,0.9831752572208643,-0.5199292428810534,3.8557278340273946,4.375657076908448,0.9959701299667358,0.012107187882065773,-0.9838629420846701,5.0087553630921455,-0.5452750620824593,-5.554030425174605
MMdata_1136.50s_0327_183428_2ml,34,170.0,2,4,4,2,2,0,7.066053512971848e-05,0.0005861060926690698,0.0005154455575393513,-4.495306925718881,-3.2779506003320087,1.2173563253868727,0.003604240482673049,0.9929602742195129,0.9893560337368399,-0.5633277978220681,4.156994517373201,4.720322315195269,0.9963250756263733,0.006453691050410271,-0.989871384575963,5.0586347235409495,-0.8790439170411934,-5.937678640582143
MMdata_1136.50s_0327_183428_2ml,35,175.0,2,4,4,2,2,0,9.102263720706105e-05,0.0008010510355234146,0.0007100283983163536,-4.409549378106088,-2.845554971642751,1.5639944064633369,0.004628949332982302,0.9959140419960022,0.9912850926630199,-0.4805724187973768,4.279936598183304,4.760509016980681,0.9952800273895264,0.0032849214039742947,-0.9919951059855521,4.890121796903466,-1.4343816265405511,-6.324503423444017
MMdata_1136.50s_0327_183428_2ml,36,180.0,2,4,4,2,2,0,0.00017323806241620332,0.0007347034988924861,0.0005614654364762828,-4.27090569907776,-2.996922827985884,1.2739828710918761,0.011135722510516644,0.9949093461036682,0.9837736235931516,-0.10765896694413435,4.2140170596039335,4.321676026548068,0.988690972328186,0.004355939570814371,-0.9843350327573717,4.378564666021895,-1.2170942316180495,-5.595658897639945
MMdata_1136.50s_0327_183428_2ml,37,185.0,2,4,4,2,2,0,8.03659568191506e-05,0.0006565813673660159,0.0005762154105468653,-4.48786481464893,-3.0535509213581733,1.4343138932907564,0.004563842434436083,0.9952217936515808,0.9906579512171447,-0.4485352916996792,4.270123350920394,4.718658642620073,0.9953558444976807,0.004121717065572739,-0.9912341274321079,4.93640010634861,-1.2165724295622198,-6.15297253591083
MMdata_1136.50s_0327_183428_2ml,38,190.0,2,4,4,2,2,0,6.246502016438171e-05,0.0005957609391771257,0.000533295919012744,-4.5371802736068805,-3.311095945218077,1.2260843283888034,0.003192321863025427,0.9920321702957153,0.9888398484326899,-0.6032832085340898,4.106575392420185,4.709858600954274,0.996745228767395,0.007372085936367512,-0.9893731428310275,5.14046348214097,-0.7954794472021085,-5.935942929343079
MMdata_1136.50s_0327_183428_2ml,39,195.0,2,4,4,2,2,0,0.00011110796185676008,0.000983047066256404,0.0008719391043996438,-4.363435456250332,-2.7668517698287305,1.5965836864216012,0.006014599930495024,0.9951070547103882,0.9890924547798932,-0.3719926999795531,4.153096833976988,4.525089533956541,0.9938742518424988,0.0039098868146538734,-0.9899643650278449,4.735428156229884,-1.3862450641482589,-6.121673220378143
MMdata_1136.50s_0327_183428_2ml,40,200.0,2,4,4,2,2,0,0.00018700466898735613,0.0006766995065845549,0.0004896948375971988,-4.2570010818299835,-3.0676036920257657,1.1893973898042178,0.012462633661925793,0.9947545528411865,0.9822919191792607,-0.057644526877671076,4.225420299034242,4.2830648259119135,0.9873504042625427,0.004568838980048895,-0.9827815652824938,4.314645608707653,-1.1578166070084777,-5.4724622157161305
MMdata_1136.50s_0327_183428_2ml,41,205.0,2,4,4,2,2,0,7.578864460811019e-05,0.0008279022295027971,0.0007521135848946869,-4.492933154168152,-3.3794118585195783,1.1135212956485736,0.00411909818649292,0.9815099239349365,0.9773908257484436,-0.4974920967025751,3.698540478013578,4.196032574716153,0.9958051443099976,0.017662134021520615,-0.9781430102884769,4.990425250870726,-0.3191286194940002,-5.309553870364726
MMdata_1136.50s_0327_183428_2ml,42,210.0,2,4,4,2,2,0,5.4594085668213665e-05,0.0005947853205725551,0.0005401912349043414,-4.556993177984611,-3.3049659603613737,1.2520272176232377,0.0025862506590783596,0.9921923279762268,0.9896060773171484,-0.698954249874224,4.114505751442665,4.813460001316889,0.9973590970039368,0.007212902419269085,-0.9901461945846677,5.2559474278588345,-0.8095397910812903,-6.065487218940125
MMdata_1136.50s_0327_183428_2ml,43,215.0,2,4,4,2,2,0,0.00012739583326037973,0.0008107550675049424,0.0006833592342445627,-4.353907859963666,-2.736889715244649,1.617018144719017,0.007697623688727617,0.9967623949050903,0.9890647712163627,-0.2525399482466142,4.377411989682079,4.629951937928693,0.9921749234199524,0.002426811261102557,-0.9897481121588498,4.606447808210279,-1.640522274437429,-6.246970082647708
MMdata_1136.50s_0327_183428_2ml,44,220.0,2,4,4,2,2,0,0.00017644614854361862,0.0006682477542199194,0.0004918016056763008,-4.265449047911699,-2.9293696294681224,1.3360794184435765,0.011367102153599262,0.996393620967865,0.9850265188142657,-0.09998608382576801,4.377869036477029,4.477855120302797,0.9884564876556396,0.0029381318017840385,-0.9855183558538556,4.365435131737466,-1.4484994070089083,-5.813934538746374
MMdata_1136.50s_0327_183428_2ml,45,225.0,2,4,4,2,2,0,7.69199468777515e-05,0.0006519408780150115,0.00057502093113726,-4.468202777987457,-3.023748545505293,1.4444542324821645,0.003938881680369377,0.9956334233283997,0.9916945416480303,-0.5323158835581427,4.3074319945236885,4.839747878081831,0.9959841966629028,0.003714572871103883,-0.992269623791799,5.000518661545599,-1.2836834490183957,-6.284202110563995
MMdata_1136.50s_0327_183428_2ml,46,230.0,2,4,4,2,2,0,4.08354499086272e-05,0.0005806420231238008,0.0005398065732151736,-4.597939122110872,-3.2557411993652137,1.3421979227456582,0.0016344876494258642,0.9934968948364258,0.9918624071869999,-0.9084050266241883,4.189110588366292,5.09751561499048,0.9983246922492981,0.005922454409301281,-0.9924022378399968,5.506344148735058,-0.9333693890010784,-6.439713537736137
MMdata_1136.50s_0327_183428_2ml,47,235.0,2,4,4,2,2,0,0.00011730886035365984,0.0008485975558869541,0.0007312886955332942,-4.360156865273857,-2.7825441083845,1.5776127568893568,0.006643300410360098,0.9961005449295044,0.9894572445191443,-0.3236029851822302,4.285474319218505,4.609077304400735,0.9932394027709961,0.0030509214848279953,-0.9901884812861681,4.683759850456085,-1.5029302108340046,-6.18669006129009
MMdata_1136.50s_0327_183428_2ml,48,240.0,2,4,4,2,2,0,0.00017228822980541736,0.0006814583903178573,0.0005091701605124399,-4.266750505045601,-2.9783601655541716,1.2883903394914293,0.010874620638787746,0.9957771301269531,0.9849025094881654,-0.12173236247265962,4.308683387794707,4.4304157502673664,0.9889531135559082,0.0035413813311606646,-0.9854117322247475,4.388482867518262,-1.3303232222405361,-5.7188060897587984
MMdata_1136.50s_0327_183428_2ml,49,245.0,2,4,4,2,2,0,8.777462790021673e-05,0.0006822785944677889,0.0005945039665675722,-4.451145824263011,-3.096658296197612,1.3544875280653992,0.004877801053225994,0.9942476749420166,0.9893698738887906,-0.4334685136152734,4.187645257646558,4.6211137712618315,0.9950344562530518,0.005070067476481199,-0.9899643887765706,4.884614337878285,-1.0909869614489454,-5.975601299327231
MMdata_1136.50s_0327_183428_2ml,50,250.0,2,4,4,2,2,0,4.9345242587151006e-05,0.0005874168709851801,0.0005380716283980291,-4.57772365695659,-3.2803830881672367,1.2973405687893536,0.002247655065730214,0.9928820133209229,0.9906343582551926,-0.7589222579840786,4.152249289581329,4.911171547565408,0.9977030158042908,0.0065305838361382484,-0.9911724319681525,5.336645914940671,-0.8718662014140914,-6.208512116354762
MMdata_1136.50s_0327_183428_2ml,51,255.0,2,4,4,2,2,0,9.541564213577658e-05,0.0009314616909250617,0.0008360460487892851,-4.388863589225325,-2.6946193815456505,1.6942442076796747,0.004781233612447977,0.9962453246116638,0.9914640909992158,-0.47465224781926363,4.280374371568008,4.755026619387271,0.9951233267784119,0.002823180751875043,-0.9923001460265368,4.863515837044588,-1.5857549900223562,-6.449270827066944
MMdata_1136.50s_0327_183428_2ml,52,260.0,2,4,4,2,2,0,0.0001594786299392581,0.0007142135873436928,0.0005547349574044347,-4.273934567536869,-2.8431482330903446,1.4307863344465241,0.009507411159574986,0.9966952800750732,0.9871878689154983,-0.18601760370127796,4.3978700727582405,4.5838876764595184,0.9903331398963928,0.0025905058719217777,-0.987742634024471,4.459952171238147,-1.554721839667895,-6.014674010906042
MMdata_1136.50s_0327_183428_2ml,53,265.0,2,4,4,2,2,0,7.918993651401252e-05,0.0006208796985447407,0.0005416897620307282,-4.456167720565785,-3.0571215796683378,1.3990461408974468,0.004027116112411022,0.9956554174423218,0.9916283013299108,-0.5272111531832442,4.322897589598093,4.850108742781337,0.9958937168121338,0.003723736619576812,-0.992169980192557,4.983378873749028,-1.2657760099297546,-6.2491548836787825
MMdata_1136.50s_0327_183428_2ml,54,270.0,2,4,4,2,2,0,5.117944601806812e-05,0.000586096488405019,0.0005349170423869509,-4.574329368543878,-3.267225473097646,1.3071038954462315,0.002393714152276516,0.9931661486625671,0.9907724345102906,-0.7290658977625917,4.167943343831165,4.897009241593756,0.9975550770759583,0.006247845944017172,-0.9913072311319411,5.303395266306467,-0.9007178707335193,-6.204113137039986
MMdata_1136.50s_0327_183428_2ml,55,275.0,2,4,4,2,2,0,9.022150334203616e-05,0.0007971087470650673,0.0007068872437230311,-4.392966605473762,-2.9344552843925715,1.4585113210811906,0.004325792659074068,0.9949518442153931,0.990626051556319,-0.5228837240358963,4.195003217819133,4.7178869418550295,0.9955839514732361,0.00425095297396183,-0.9913329984992743,4.915850329509659,-1.2605479334265626,-6.176398262936222
MMdata_1136.50s_0327_183428_2ml,56,280.0,2,4,4,2,2,0,0.00015389091277029365,0.0007460631313733757,0.000592172218603082,-4.275673893734631,-2.8182980283178125,1.457375865416818,0.008893605321645737,0.9966301321983337,0.987736526876688,-0.2188300922220474,4.379026747922879,4.597856840144926,0.9909524917602539,0.0026238015852868557,-0.988328690174967,4.494503985956678,-1.5607287196050654,-6.055232705561743
MMdata_1136.50s_0327_183428_2ml,57,285.0,2,4,4,2,2,0,8.435886411461979e-05,0.0006475760601460934,0.0005632171960314736,-4.459180200192335,-3.000912354460633,1.4582678457317018,0.004614226520061493,0.9959312081336975,0.991316981613636,-0.4573605593697758,4.337284857499899,4.794645416869675,0.995301365852356,0.0034213007893413305,-0.9918800650630146,4.9165407595621105,-1.3363725030392644,-6.252913262601375
MMdata_1136.50s_0327_183428_2ml,58,290.0,2,4,4,2,2,0,5.7327666581841186e-05,0.0005668593221344054,0.0005095316555525642,-4.553669937354353,-3.1582275989091455,1.395442338445208,0.002824118360877037,0.9952274560928345,0.9924033377319574,-0.6565017716993182,4.312387826361872,4.96888959806119,0.9971185922622681,0.004205626435577869,-0.9929129658266902,5.210171709053672,-1.154160227452726,-6.364331936506398
MMdata_1136.50s_0327_183428_2ml,59,295.0,2,4,4,2,2,0,8.913047349778935e-05,0.0009592109126970172,0.0008700804391992278,-4.386530733439433,-2.628120585332238,1.7584101481071954,0.00414029648527503,0.996589183807373,0.992448887322098,-0.5481093449522101,4.317862345823122,4.865971690775332,0.9957705140113831,0.002451584441587329,-0.9933189295697957,4.934640078391644,-1.6897417604908842,-6.624381838882528
MMdata_1136.50s_0327_183428_2ml,60,300.0,2,4,4,2,2,0,0.00016369072545785457,0.0007338912691920996,0.000570200543734245,-4.261608454813848,-2.806738857047449,1.4548695977663986,0.009654107503592968,0.9968141913414001,0.9871600838378072,-0.18444853004984285,4.40721992374018,4.591668453790023,0.9901822209358215,0.002451900392770767,-0.9877303205430508,4.4460569848636915,-1.6004810666927298,-6.046538051556421
MMdata_1136.50s_0327_183428_2ml,61,305.0,2,4,4,2,2,0,7.812184048816562e-05,0.0006503594922833145,0.0005722376517951488,-4.463671347752172,-3.182093997375218,1.2815773503769536,0.004008361138403416,0.9933918118476868,0.9893834507092834,-0.5258032701418536,4.149261166636207,4.675064436778061,0.9959134459495544,0.005957773420959711,-0.9899556725285947,4.989474617894026,-0.9671671692609882,-5.956641787155014
MMdata_1136.50s_0327_183428_2ml,62,310.0,2,4,4,2,2,0,6.622303044423461e-05,0.0005674784770235419,0.0005012554465793073,-4.512906195479801,-3.208450667786882,1.3044555276929195,0.0033364847768098116,0.9945288300514221,0.9911923452746123,-0.5932614201185853,4.260370875876087,4.8536322959946725,0.9965973496437073,0.004903641063719988,-0.9916937085799873,5.106167615598386,-1.0519202080892054,-6.158087823687591
MMdata_1136.50s_0327_183428_2ml,63,315.0,2,4,4,2,2,0,0.0001020114723360166,0.0017917708028107882,0.0016897593304747716,-4.38209595620627,-2.1574582490781378,2.2246377071281325,0.00535841379314661,0.9961228966712952,0.9907644828781486,-0.42075796089507556,4.163207984971121,4.583965945866197,0.9945395588874817,0.0020853003952652216,-0.9924542584922165,4.802853917101347,-2.0057497358929846,-6.808603652994331
MMdata_1136.50s_0327_183428_2ml,64,320.0,2,4,4,2,2,0,0.00016623192641418427,0.0006960993050597608,0.0005298673786455765,-4.2519437325114415,-2.9519233609398903,1.3000203715715513,0.00967185478657484,0.9958908557891846,0.9862190010026097,-0.1883523144526169,4.313977257241055,4.5023295716936715,0.9901618957519531,0.0034130506683140993,-0.986748845083639,4.440296046964059,-1.3620538963011652,-5.802349943265225
MMdata_1136.50s_0327_183428_2ml,65,325.0,2,4,4,2,2,0,8.434488700004295e-05,0.000674313516356051,0.000589968629356008,-4.4601590097991055,-2.987872613419407,1.4722863963796984,0.004626318346709013,0.9957576394081116,0.9911313210614026,-0.4555565432102169,4.309691399050974,4.765247942261191,0.9952893257141113,0.0035679589491337538,-0.9917213667649776,4.915715553009322,-1.321818785631569,-6.2375343386408915
MMdata_1136.50s_0327_183428_2ml,66,330.0,2,4,4,2,2,0,5.356300971470773e-05,0.0005673411651514471,0.0005137781554367393,-4.548266083283562,-3.20506599406103,1.343200089222532,0.0024247567635029554,0.9945811629295349,0.992156406166032,-0.7356383012261603,4.264050166694778,4.999688467920938,0.997521698474884,0.004851497244089842,-0.9926702012307942,5.283904384509723,-1.0589841726337479,-6.342888557143471
MMdata_1136.50s_0327_183428_2ml,67,335.0,2,4,4,2,2,0,0.00010050787386717275,0.0008566852775402367,0.000756177403673064,-4.381813819120756,-2.712947569089086,1.6688662500316704,0.005196361802518368,0.9966211318969727,0.9914247700944543,-0.4363358841519389,4.346107785765778,4.782443669917717,0.9947031140327454,0.0025221272371709347,-0.9921809867955744,4.818149703272695,-1.6331602166766919,-6.451309919949387
MMdata_1136.50s_0327_183428_2ml,68,340.0,2,4,4,2,2,0,0.00018895938410423696,0.0007796118734404445,0.0005906524893362075,-4.240817378246963,-2.8241329048801207,1.4166844733668427,0.012117286212742329,0.9963037967681885,0.9841865105554461,-0.07996114658113118,4.328878404326652,4.408839550907783,0.9876937866210938,0.0029166284948587418,-0.984777158126235,4.320778524828093,-1.5047454994465301,-5.825524024274623
MMdata_1136.50s_0327_183428_2ml,69,345.0,2,4,4,2,2,0,8.817786874715239e-05,0.0007628382882103324,0.00067466041946318,-4.460221087802947,-3.2406667295929674,1.2195543582099795,0.005059513729065657,0.9894266128540039,0.9843670991249382,-0.4105514414072431,3.9271680790292125,4.337719520436456,0.9948523640632629,0.009810528717935085,-0.9850418353453279,4.870772529210192,-0.686501349436246,-5.557273878646438
MMdata_1136.50s_0327_183428_2ml,70,350.0,2,4,4,2,2,0,5.0031299906549975e-05,0.0005683375056833029,0.0005183062057767529,-4.566978322568287,-3.1629341378748865,1.4040441846934009,0.002237270586192608,0.9951436519622803,0.9929063813760877,-0.7666152166905844,4.304992799275577,5.071608015966161,0.9977127313613892,0.004288065247237682,-0.9934246661141515,5.333593539258871,-1.1420586614006885,-6.475652200659559
MMdata_1136.50s_0327_183428_2ml,71,355.0,2,4,4,2,2,0,0.00010428707173559815,0.0008874628692865372,0.000783175797550939,-4.376119632048289,-2.6419307476774874,1.734188884370802,0.005501437000930309,0.9969258904457092,0.9914244534447789,-0.41050242370225654,4.382134282900998,4.792636706603255,0.9943943023681641,0.0021865798626095057,-0.9922077225055546,4.786622055750546,-1.7402035352235101,-6.526825590974056
MMdata_1136.50s_0327_183428_2ml,72,360.0,2,4,4,2,2,0,0.00018300802912563086,0.000726453261449933,0.0005434452323243022,-4.2573566557381435,-2.9654003890711884,1.291956266666955,0.011942019686102867,0.9954010248184204,0.9834590051323175,-0.07906815703874681,4.2573264388094865,4.336394595848233,0.9878750443458557,0.003872472560033202,-0.9840025717858225,4.336424812776891,-1.291926049738298,-5.628350862515189
MMdata_1136.50s_0327_183428_2ml,73,365.0,2,4,4,2,2,0,8.6925872892607e-05,0.0006872239173389971,0.0006002980444463901,-4.459400980715872,-2.9582945864396155,1.5011063942762561,0.004904003813862801,0.9959222078323364,0.9910182040184736,-0.42664944514431724,4.320469668382449,4.747119113526766,0.9950090646743774,0.0033906593453139067,-0.9916184053290635,4.886050425860189,-1.3621750819428327,-6.2482255078030216
MMdata_1136.50s_0327_183428_2ml,74,370.0,2,4,4,2,2,0,5.327114922692999e-05,0.0005610017688013613,0.0005077306195744313,-4.559829526878212,-3.120109586782992,1.4397199400952196,0.002483210526406765,0.9957669973373413,0.9932837868109345,-0.7179168521689974,4.36143492553823,5.0793517777072275,0.9974634647369385,0.00367206078954041,-0.9937914039473981,5.277746379047212,-1.2413253387552388,-6.519071717802451
MMdata_1136.50s_0327_183428_2ml,75,375.0,2,4,4,2,2,0,0.00012721236271318048,0.0008227445650845766,0.0006955322023713961,-4.354189093632534,-2.701384387818874,1.6528047058136597,0.007681822869926691,0.9969310164451599,0.9892491935752332,-0.25343478012413545,4.398406685593496,4.651841465717632,0.9921908974647522,0.002246228512376547,-0.9899446689523757,4.60762387375667,-1.6970222977746214,-6.304646171531291
MMdata_1136.50s_0327_183428_2ml,76,380.0,2,4,4,2,2,0,0.0001947101263795048,0.000733350170776248,0.0005386400443967432,-4.257016945474521,-2.821617465401949,1.4353994800725722,0.013526148162782192,0.9967064261436462,0.983180277980864,-0.016148874667793578,4.392970772388801,4.4091196470565945,0.9862791299819946,0.002560319844633341,-0.9837188101373613,4.273165820142315,-1.571353306986853,-5.844519127129168
MMdata_1136.50s_0327_183428_2ml,77,385.0,2,4,4,2,2,0,8.618207357358187e-05,0.000666099542286247,0.0005799174687126651,-4.463127120047015,-2.9361728365872013,1.5269542834598138,0.0048744771629571915,0.996354341506958,0.9914798643440008,-0.4278211838495798,4.374246279011359,4.802067462860939,0.9950394034385681,0.002979582641273737,-0.9920598207972944,4.890948303896594,-1.438073442424158,-6.329021746320752
