session,window_index,start_sec,expected_label,board_label,prediction_matches,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,0,0.0,2,4,,0.00018095389532390982,0.011370142921805382,0.9884489178657532,0.9884489178657532,4
MMdata_1136.50s_0327_183428_2ml,1,5.0,2,4,,0.00015219775377772748,0.013109585270285606,0.9867382049560547,0.9867382049560547,4
MMdata_1136.50s_0327_183428_2ml,2,10.0,2,4,,7.426888623740524e-05,0.0041056545451283455,0.9958200454711914,0.9958200454711914,4
MMdata_1136.50s_0327_183428_2ml,3,15.0,2,4,,9.16118806344457e-05,0.00569637818261981,0.9942119717597961,0.9942119717597961,4
MMdata_1136.50s_0327_183428_2ml,4,20.0,2,4,,0.0001478801859775558,0.008943076245486736,0.9909090399742126,0.9909090399742126,4
MMdata_1136.50s_0327_183428_2ml,5,25.0,2,4,,0.0001230144698638469,0.009788120165467262,0.9900888800621033,0.9900888800621033,4
MMdata_1136.50s_0327_183428_2ml,6,30.0,2,4,,6.875288090668619e-05,0.0035594908986240625,0.9963717460632324,0.9963717460632324,4
MMdata_1136.50s_0327_183428_2ml,7,35.0,2,4,,8.942378917708993e-05,0.005482959561049938,0.9944276809692383,0.9944276809692383,4
MMdata_1136.50s_0327_183428_2ml,8,40.0,2,4,,0.00011952335626119748,0.005716217681765556,0.9941642880439758,0.9941642880439758,4
MMdata_1136.50s_0327_183428_2ml,9,45.0,2,4,,0.00012604436778929085,0.010011726059019566,0.9898622035980225,0.9898622035980225,4
MMdata_1136.50s_0327_183428_2ml,10,50.0,2,4,,7.423845090670511e-05,0.004090292379260063,0.9958354234695435,0.9958354234695435,4
MMdata_1136.50s_0327_183428_2ml,11,55.0,2,4,,8.754542795941234e-05,0.005338790826499462,0.9945736527442932,0.9945736527442932,4
MMdata_1136.50s_0327_183428_2ml,12,60.0,2,4,,0.00015543389599770308,0.00896855816245079,0.9908760786056519,0.9908760786056519,4
MMdata_1136.50s_0327_183428_2ml,13,65.0,2,4,,0.00011460146924946457,0.008967623114585876,0.9909177422523499,0.9909177422523499,4
MMdata_1136.50s_0327_183428_2ml,14,70.0,2,4,,7.803696644259617e-05,0.004279896151274443,0.9956420660018921,0.9956420660018921,4
MMdata_1136.50s_0327_183428_2ml,15,75.0,2,4,,8.776279719313607e-05,0.005391392856836319,0.9945207834243774,0.9945207834243774,4
MMdata_1136.50s_0327_183428_2ml,16,80.0,2,4,,0.00014227030624169856,0.00812916737049818,0.9917284846305847,0.9917284846305847,4
MMdata_1136.50s_0327_183428_2ml,17,85.0,2,4,,0.000122087134514004,0.00897902250289917,0.990898847579956,0.990898847579956,4
MMdata_1136.50s_0327_183428_2ml,18,90.0,2,4,,7.557481148978695e-05,0.0043202899396419525,0.9956041574478149,0.9956041574478149,4
MMdata_1136.50s_0327_183428_2ml,19,95.0,2,4,,9.290129673900083e-05,0.0058471825905144215,0.9940599203109741,0.9940599203109741,4
MMdata_1136.50s_0327_183428_2ml,20,100.0,2,4,,0.0001511330483481288,0.008775376714766026,0.9910735487937927,0.9910735487937927,4
MMdata_1136.50s_0327_183428_2ml,21,105.0,2,4,,0.00011631807137746364,0.009023596532642841,0.990860104560852,0.990860104560852,4
MMdata_1136.50s_0327_183428_2ml,22,110.0,2,4,,7.64177311793901e-05,0.0043749818578362465,0.9955486059188843,0.9955486059188843,4
MMdata_1136.50s_0327_183428_2ml,23,115.0,2,4,,9.282313112635165e-05,0.00559763889759779,0.9943095445632935,0.9943095445632935,4
MMdata_1136.50s_0327_183428_2ml,24,120.0,2,4,,0.00015337472723331302,0.008428212255239487,0.9914183616638184,0.9914183616638184,4
