session,window_index,start_sec,expected_label,board_label,prediction_matches,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,100,500.0,2,4,,0.00018948274373542517,0.014863100834190845,0.9849473834037781,0.9849473834037781,4
MMdata_1136.50s_0327_183428_2ml,101,505.0,2,4,,0.00012588038225658238,0.01025733258575201,0.9896167516708374,0.9896167516708374,4
MMdata_1136.50s_0327_183428_2ml,102,510.0,2,4,,8.797073678579181e-05,0.005522549618035555,0.9943894743919373,0.9943894743919373,4
MMdata_1136.50s_0327_183428_2ml,103,515.0,2,4,,9.874355600913987e-05,0.006585139315575361,0.993316113948822,0.993316113948822,4
MMdata_1136.50s_0327_183428_2ml,104,520.0,2,4,,0.00015957187861204147,0.011627272702753544,0.9882131218910217,0.9882131218910217,4
MMdata_1136.50s_0327_183428_2ml,105,525.0,2,4,,0.00013292218500282615,0.009923875331878662,0.9899431467056274,0.9899431467056274,4
MMdata_1136.50s_0327_183428_2ml,106,530.0,2,4,,9.423727169632912e-05,0.006170355249196291,0.9937354922294617,0.9937354922294617,4
MMdata_1136.50s_0327_183428_2ml,107,535.0,2,4,,0.0001417413295712322,0.011274274438619614,0.988584041595459,0.988584041595459,4
MMdata_1136.50s_0327_183428_2ml,108,540.0,2,4,,0.00015103720943443477,0.0109818484634161,0.9888671040534973,0.9888671040534973,4
MMdata_1136.50s_0327_183428_2ml,109,545.0,2,4,,0.0001105488117900677,0.008230959996581078,0.9916585087776184,0.9916585087776184,4
MMdata_1136.50s_0327_183428_2ml,110,550.0,2,4,,0.00010779759759316221,0.007342424243688583,0.9925497770309448,0.9925497770309448,4
MMdata_1136.50s_0327_183428_2ml,111,555.0,2,4,,0.00011363579687895253,0.008075336925685406,0.9918110370635986,0.9918110370635986,4
MMdata_1136.50s_0327_183428_2ml,112,560.0,2,4,,0.00017273791308980435,0.01366063579916954,0.9861665964126587,0.9861665964126587,4
MMdata_1136.50s_0327_183428_2ml,113,565.0,2,4,,0.00013386752107180655,0.01119860541075468,0.9886675477027893,0.9886675477027893,4
MMdata_1136.50s_0327_183428_2ml,114,570.0,2,4,,9.706905257189646e-05,0.00641096755862236,0.9934919476509094,0.9934919476509094,4
MMdata_1136.50s_0327_183428_2ml,115,575.0,2,4,,0.00013932064757682383,0.011064887046813965,0.9887957572937012,0.9887957572937012,4
MMdata_1136.50s_0327_183428_2ml,116,580.0,2,4,,0.00014832087617833167,0.010131447575986385,0.9897201657295227,0.9897201657295227,4
MMdata_1136.50s_0327_183428_2ml,117,585.0,2,4,,0.00010656240920070559,0.007774537429213524,0.9921188354492188,0.9921188354492188,4
MMdata_1136.50s_0327_183428_2ml,118,590.0,2,4,,8.748820255277678e-05,0.005443836096674204,0.9944686889648438,0.9944686889648438,4
MMdata_1136.50s_0327_183428_2ml,119,595.0,2,4,,0.00012724788393825293,0.009855017066001892,0.9900177121162415,0.9900177121162415,4
MMdata_1136.50s_0327_183428_2ml,120,600.0,2,4,,0.0001929500576807186,0.015643436461687088,0.9841635823249817,0.9841635823249817,4
MMdata_1136.50s_0327_183428_2ml,121,605.0,2,4,,0.00012115674326196313,0.0095823360607028,0.9902965426445007,0.9902965426445007,4
