session,window_index,start_sec,expected_label,board_label,prediction_matches,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,0,0.0,2,4,,0.00017655690317042172,0.0110068554058671,0.9888166189193726,0.9888166189193726,4
MMdata_1136.50s_0327_183428_2ml,1,5.0,2,4,,0.00015243997040670365,0.013159751892089844,0.9866878390312195,0.9866878390312195,4
MMdata_1136.50s_0327_183428_2ml,2,10.0,2,4,,7.275414827745408e-05,0.003946990240365267,0.9959802627563477,0.9959802627563477,4
MMdata_1136.50s_0327_183428_2ml,3,15.0,2,4,,9.048670472111553e-05,0.0055708815343678,0.9943386912345886,0.9943386912345886,4
MMdata_1136.50s_0327_183428_2ml,4,20.0,2,4,,0.00014641214511357248,0.008822190575301647,0.9910314083099365,0.9910314083099365,4
MMdata_1136.50s_0327_183428_2ml,5,25.0,2,4,,0.00012262004020158201,0.009720009751617908,0.9901573657989502,0.9901573657989502,4
MMdata_1136.50s_0327_183428_2ml,6,30.0,2,4,,6.662170926574618e-05,0.00335328234359622,0.9965800642967224,0.9965800642967224,4
MMdata_1136.50s_0327_183428_2ml,7,35.0,2,4,,9.105390927288681e-05,0.00567331537604332,0.9942356944084167,0.9942356944084167,4
MMdata_1136.50s_0327_183428_2ml,8,40.0,2,4,,0.00011882153921760619,0.005717918276786804,0.9941632151603699,0.9941632151603699,4
MMdata_1136.50s_0327_183428_2ml,9,45.0,2,4,,0.0001292157976422459,0.010449371300637722,0.9894214868545532,0.9894214868545532,4
MMdata_1136.50s_0327_183428_2ml,10,50.0,2,4,,7.231229392345995e-05,0.003890018677338958,0.9960376024246216,0.9960376024246216,4
MMdata_1136.50s_0327_183428_2ml,11,55.0,2,4,,8.726066153030843e-05,0.0053052278235554695,0.9946075081825256,0.9946075081825256,4
MMdata_1136.50s_0327_183428_2ml,12,60.0,2,4,,0.00015309340960811824,0.008775495924055576,0.9910714626312256,0.9910714626312256,4
MMdata_1136.50s_0327_183428_2ml,13,65.0,2,4,,0.0001168522285297513,0.009287371300160885,0.990595817565918,0.990595817565918,4
MMdata_1136.50s_0327_183428_2ml,14,70.0,2,4,,7.648950850125402e-05,0.0041201296262443066,0.9958034157752991,0.9958034157752991,4
MMdata_1136.50s_0327_183428_2ml,15,75.0,2,4,,8.670012175571173e-05,0.0052731819450855255,0.9946401715278625,0.9946401715278625,4
MMdata_1136.50s_0327_183428_2ml,16,80.0,2,4,,0.00013504127855412662,0.007419748231768608,0.992445170879364,0.992445170879364,4
MMdata_1136.50s_0327_183428_2ml,17,85.0,2,4,,0.0001235723466379568,0.009174967184662819,0.99070143699646,0.99070143699646,4
MMdata_1136.50s_0327_183428_2ml,18,90.0,2,4,,7.358098810072988e-05,0.004104906693100929,0.995821475982666,0.995821475982666,4
MMdata_1136.50s_0327_183428_2ml,19,95.0,2,4,,9.572588169248775e-05,0.00618079025298357,0.993723452091217,0.993723452091217,4
MMdata_1136.50s_0327_183428_2ml,20,100.0,2,4,,0.00014852873573545367,0.008533458225429058,0.9913179874420166,0.9913179874420166,4
MMdata_1136.50s_0327_183428_2ml,21,105.0,2,4,,0.00011672094115056098,0.009085072204470634,0.9907982349395752,0.9907982349395752,4
MMdata_1136.50s_0327_183428_2ml,22,110.0,2,4,,7.34709101379849e-05,0.004062165506184101,0.9958643913269043,0.9958643913269043,4
MMdata_1136.50s_0327_183428_2ml,23,115.0,2,4,,9.366772428620607e-05,0.005691785365343094,0.9942145943641663,0.9942145943641663,4
MMdata_1136.50s_0327_183428_2ml,24,120.0,2,4,,0.00015069523942656815,0.008215987123548985,0.9916332960128784,0.9916332960128784,4
MMdata_1136.50s_0327_183428_2ml,25,125.0,2,4,,0.00012704884284175932,0.01029842346906662,0.9895744919776917,0.9895744919776917,4
MMdata_1136.50s_0327_183428_2ml,26,130.0,2,4,,6.823420699220151e-05,0.0035215511452406645,0.9964101910591125,0.9964101910591125,4
MMdata_1136.50s_0327_183428_2ml,27,135.0,2,4,,8.621693996246904e-05,0.004994705319404602,0.9949190020561218,0.9949190020561218,4
MMdata_1136.50s_0327_183428_2ml,28,140.0,2,4,,0.00012886387412436306,0.006727530620992184,0.9931435585021973,0.9931435585021973,4
