experiment,display_name,group,modality,window_sec,window_accuracy_mean,window_accuracy_std,window_macro_f1_mean,window_macro_f1_std,window_precision_mean,window_precision_std,window_recall_mean,window_recall_std,best_session_method,session_accuracy_mean,session_accuracy_std,session_macro_f1_mean,session_macro_f1_std,session_precision_mean,session_precision_std,session_recall_mean,session_recall_std
hcaf_confgate_residual_pcen96lp300_5s,HCAF confgate+residual + PCEN96 LP300,main,multimodal,5.0,0.874017059803009,0.06037137657403946,0.8570387363433838,0.07691611349582672,0.909160315990448,0.04254652559757233,0.8554813265800476,0.0788191556930542,majority_voting,0.8888888359069824,0.07856743037700653,0.8814814686775208,0.08380524069070816,0.9259259104728699,0.052378274500370026,0.8888888359069824,0.07856743037700653
hcaf_confgate_residual_pcen96hp80lp300_5s,HCAF confgate+residual + PCEN96 BP80-300,main,multimodal,5.0,0.7967538237571716,0.11957502365112305,0.7708608508110046,0.1302729845046997,0.8229999542236328,0.09180963039398193,0.776604950428009,0.1437940150499344,majority_voting,0.8333333134651184,0.1360827535390854,0.825925886631012,0.14064323902130127,0.8703703880310059,0.1141558289527893,0.8333333134651184,0.1360827535390854
